# X , Y , E
40995
6252.51,0.843056,0.0048786
6309.35,0.807202,0.00480072
6366.45,0.772353,0.00472773
6423.81,0.722183,0.00457981
6481.42,0.688843,0.00451046
6539.29,0.657482,0.00445827
6597.41,0.640715,0.00444535
6655.8,0.624985,0.00446015
6714.44,0.615187,0.0044506
6773.34,0.612045,0.00450311
6832.49,0.598811,0.0044788
6891.9,0.593582,0.00454679
6951.57,0.582027,0.00451883
7011.5,0.589382,0.00460304
7071.68,0.583251,0.0046327
7132.13,0.57764,0.00463153
7192.82,0.572677,0.00467915
7253.78,0.59463,0.00481008
7314.99,0.608524,0.00488267
7376.46,0.638596,0.00505557
7438.19,0.669371,0.00518942
7500.17,0.71518,0.00544309
7562.42,0.75549,0.00566204
7624.91,0.806849,0.00591564
7687.67,0.845685,0.00613382
7750.68,0.896427,0.00642904
7813.95,0.927761,0.00662988
7877.48,0.955924,0.00687518
7941.27,0.96398,0.00700377
8005.31,0.958252,0.00702739
8069.61,0.919375,0.00689617
8134.16,0.866926,0.00668555
8198.98,0.822155,0.00655981
8264.05,0.768619,0.00638213
8329.38,0.717582,0.00621412
8394.96,0.659111,0.00600563
8460.8,0.632547,0.00599215
8526.9,0.577101,0.00587876
8593.26,0.552602,0.00578264
8659.87,0.526525,0.00577363
8726.75,0.511607,0.00578667
8793.87,0.494876,0.00581838
8861.26,0.498022,0.00591502
8928.9,0.489471,0.0058933
8996.8,0.492441,0.00602113
9064.96,0.48732,0.00603237
9133.37,0.486914,0.0061388
9202.04,0.490835,0.00617922
9270.97,0.515112,0.00640795
9340.16,0.549027,0.00658752
9409.6,0.594634,0.00683002
9479.3,0.663224,0.00720742
9549.26,0.716557,0.00760424
9619.47,0.762417,0.00781886
9689.95,0.851168,0.00844695
9760.68,0.894936,0.00883012
9831.66,0.937488,0.00912192
9902.91,0.943338,0.00925478
9974.41,0.938138,0.00933714
10046.2,0.898692,0.00923236
10118.2,0.848228,0.00897993
10190.5,0.767148,0.0085091
10263,0.704363,0.00828516
10335.8,0.640592,0.00798975
10408.8,0.580943,0.00777036
10482.1,0.524215,0.00763785
10555.7,0.479574,0.00739827
10629.5,0.461312,0.00742467
10703.6,0.443675,0.00737093
10777.9,0.429415,0.00744957
10852.5,0.413076,0.00748847
10927.3,0.407066,0.00746127
11002.4,0.401987,0.00754683
11077.8,0.394011,0.00756969
11153.4,0.409441,0.0077356
11229.3,0.444948,0.00809065
11305.4,0.475397,0.00824915
11381.8,0.530414,0.00862112
11458.4,0.615684,0.00916128
11535.3,0.688905,0.00973868
11612.5,0.776765,0.0104432
11689.9,0.860485,0.0111869
11767.6,0.927409,0.0119076
11845.5,0.942194,0.0119552
11923.7,0.922237,0.0118657
12002.1,0.879047,0.0116384
12080.8,0.82285,0.0114008
12159.8,0.731286,0.0108792
12239,0.647924,0.0102836
12318.5,0.566973,0.00991481
12398.2,0.489852,0.00949763
12478.2,0.418029,0.00935742
12558.5,0.389232,0.00920053
12639,0.373951,0.00931296
12719.7,0.356249,0.00931315
12800.7,0.346227,0.00929342
12882,0.320459,0.00932987
12963.5,0.334084,0.00949242
13045.3,0.308774,0.00949832
13127.4,0.329831,0.00957894
13209.7,0.370251,0.00983398
13292.2,0.433998,0.0104949
13375.1,0.505374,0.0109094
13458.1,0.590115,0.01154
13541.5,0.69419,0.0125123
13625.1,0.781553,0.0132004
13708.9,0.896797,0.0149191
13793,0.92203,0.01488
13877.4,0.911512,0.01494
13962,0.874891,0.0147898
14046.9,0.781306,0.0140007
14132,0.687096,0.0132075
14217.4,0.615743,0.0129818
14303,0.496697,0.0121618
14388.9,0.395921,0.0116616
14475.1,0.33865,0.0114284
14561.5,0.303974,0.0114936
14648.2,0.270654,0.0116801
14735.1,0.268835,0.0118551
14822.3,0.263544,0.012002
14909.8,0.246869,0.0117428
14997.5,0.229963,0.0118884
15085.4,0.230512,0.0118151
15173.6,0.312857,0.0124432
15262.1,0.341041,0.012735
15350.8,0.477614,0.0140171
15439.8,0.556418,0.0145722
15529.1,0.711418,0.0164531
15618.6,0.780488,0.0172186
